iso3,date,life_expectancy,fertility
SGP,2019,83.5951219512195,1.14
SGP,2020,83.7439024390244,1.1
SLB,2000,67.442,4.719
SLB,2001,67.816,4.659
SLB,2002,68.175,4.606
SLB,2003,68.518,4.558
SLB,2004,68.845,4.513
SLB,2005,69.158,4.473
SLB,2006,69.462,4.44
SLB,2007,69.762,4.417
SLB,2008,70.063,4.403
SLB,2009,70.366,4.399
SLB,2010,70.674,4.403
SLB,2011,70.985,4.413
SLB,2012,71.296,4.428
SLB,2013,71.601,4.443
SLB,2014,71.896,4.455
SLB,2015,72.173,4.459
SLB,2016,72.424,4.452
SLB,2017,72.645,4.434
SLB,2018,72.835,4.403
SLB,2019,72.996,4.361
SLB,2020,73.132,4.309
SLE,2000,39.441,6.319
SLE,2001,40.369,6.242
SLE,2002,41.376,6.158
SLE,2003,42.419,6.067
SLE,2004,43.467,5.969
SLE,2005,44.502,5.863
SLE,2006,45.517,5.747
SLE,2007,46.52,5.621
SLE,2008,47.508,5.487
SLE,2009,48.468,5.346
SLE,2010,49.382,5.202
SLE,2011,50.234,5.06
SLE,2012,51.018,4.923
SLE,2013,51.731,4.793
SLE,2014,52.372,4.672
SLE,2015,52.941,4.561
SLE,2016,53.444,4.457
SLE,2017,53.895,4.359
SLE,2018,54.309,4.263
SLE,2019,54.696,4.169
SLE,2020,55.066,4.077
SLV,2000,68.875,3.022
SLV,2001,69.162,2.903
SLV,2002,69.432,2.792
SLV,2003,69.68,2.691
SLV,2004,69.908,2.604
SLV,2005,70.124,2.529
SLV,2006,70.333,2.465
SLV,2007,70.542,2.41
SLV,2008,70.756,2.358
SLV,2009,70.978,2.31
SLV,2010,71.21,2.265
SLV,2011,71.449,2.224
SLV,2012,71.692,2.187
SLV,2013,71.935,2.154
SLV,2014,72.175,2.126
SLV,2015,72.412,2.101
SLV,2016,72.644,2.079
SLV,2017,72.872,2.059
SLV,2018,73.096,2.039
SLV,2019,73.317,2.021
SLV,2020,73.533,2.002
SMR,2000,,
SMR,2001,,
SMR,2002,,
SMR,2003,,
SMR,2004,,
SMR,2005,,
SMR,2006,,
SMR,2007,,
SMR,2008,,
SMR,2009,,
SMR,2010,,
SMR,2011,,
SMR,2012,,1.26
SMR,2013,,
SMR,2014,,
SMR,2015,,
SMR,2016,,
SMR,2017,,
SMR,2018,,
SMR,2019,,
SMR,2020,,
SOM,2000,50.869,7.627
SOM,2001,51.213,7.577
SOM,2002,51.492,7.517
SOM,2003,51.762,7.451
SOM,2004,52.043,7.381
SOM,2005,52.346,7.306
SOM,2006,52.669,7.228
SOM,2007,52.998,7.144
SOM,2008,53.326,7.055
SOM,2009,53.654,6.961
SOM,2010,53.99,6.865
SOM,2011,54.342,6.765
SOM,2012,54.713,6.664
SOM,2013,55.104,6.563
SOM,2014,55.509,6.462
SOM,2015,55.92,6.363
SOM,2016,56.324,6.265
SOM,2017,56.709,6.168
SOM,2018,57.068,6.072
SOM,2019,57.397,5.978
SOM,2020,57.697,5.885
SRB,2000,71.5829268292683,1.48
SRB,2001,72.2341463414634,1.58
SRB,2002,72.2853658536585,1.57
SRB,2003,72.4365853658537,1.59
SRB,2004,72.6829268292683,1.57
SRB,2005,72.8341463414634,1.45
SRB,2006,73.3853658536585,1.43
SRB,2007,73.6317073170732,1.38
SRB,2008,73.8853658536585,1.4
SRB,2009,73.9853658536585,1.44
SRB,2010,74.3365853658537,1.4
SRB,2011,74.5365853658537,1.4
SRB,2012,74.8365853658537,1.45
SRB,2013,75.1853658536585,1.43
SRB,2014,75.3365853658537,1.46
SRB,2015,75.2878048780488,1.46
SRB,2016,75.6878048780488,1.46
SRB,2017,75.5390243902439,1.49
SRB,2018,75.890243902439,1.49
SRB,2019,75.9365853658537,1.52
SRB,2020,74.2292682926829,1.48
SSD,2000,49.166,6.223
SSD,2001,49.592,6.139
SSD,2002,50.05,6.054
SSD,2003,50.55,5.969
SSD,2004,51.095,5.885
SSD,2005,51.686,5.803
SSD,2006,52.315,5.721
SSD,2007,52.96,5.638
SSD,2008,53.6,5.552
SSD,2009,54.219,5.465
SSD,2010,54.8,5.376
SSD,2011,55.325,5.286
SSD,2012,55.791,5.197
SSD,2013,56.2,5.108
SSD,2014,56.552,5.022
SSD,2015,56.855,4.937
SSD,2016,57.12,4.855
SSD,2017,57.365,4.775
SSD,2018,57.604,4.696
SSD,2019,57.846,4.619
SSD,2020,58.095,4.543
STP,2000,61.365,5.176
STP,2001,62.017,5.131
STP,2002,62.687,5.09
STP,2003,63.359,5.049
STP,2004,64.02,5.007
STP,2005,64.659,4.964
STP,2006,65.27,4.919
STP,2007,65.854,4.872
STP,2008,66.412,4.825
STP,2009,66.938,4.776
STP,2010,67.43,4.727
STP,2011,67.885,4.677
STP,2012,68.306,4.627
STP,2013,68.695,4.577
STP,2014,69.052,4.527
STP,2015,69.377,4.477
STP,2016,69.67,4.426
STP,2017,69.933,4.374
STP,2018,70.17,4.321
STP,2019,70.385,4.267
STP,2020,70.583,4.214
SUR,2000,67.822,2.895
SUR,2001,67.913,2.868
SUR,2002,68.064,2.84
SUR,2003,68.28,2.811
SUR,2004,68.555,2.781
SUR,2005,68.877,2.749
SUR,2006,69.227,2.717
SUR,2007,69.579,2.687
SUR,2008,69.91,2.659
SUR,2009,70.209,2.633
SUR,2010,70.465,2.61
SUR,2011,70.676,2.587
SUR,2012,70.851,2.565
SUR,2013,71.002,2.543
SUR,2014,71.133,2.519
SUR,2015,71.249,2.494
SUR,2016,71.358,2.469
SUR,2017,71.463,2.443
SUR,2018,71.57,2.418
SUR,2019,71.682,2.394
SUR,2020,71.802,2.371
SVK,2000,73.0512195121951,1.3
SVK,2001,73.4024390243903,1.2
SVK,2002,73.6048780487805,1.19
SVK,2003,73.6048780487805,1.2
SVK,2004,73.9585365853659,1.25
SVK,2005,73.9048780487805,1.27
SVK,2006,74.2048780487805,1.25
SVK,2007,74.2073170731707,1.27
SVK,2008,74.7048780487805,1.34
SVK,2009,74.909756097561,1.44
SVK,2010,75.1121951219512,1.43
SVK,2011,75.9585365853659,1.45
SVK,2012,76.109756097561,1.34
SVK,2013,76.4121951219512,1.34
SVK,2014,76.8121951219512,1.37
SVK,2015,76.5634146341463,1.4
SVK,2016,77.1658536585366,1.48
SVK,2017,77.1658536585366,1.52
SVK,2018,77.2658536585366,1.54
SVK,2019,77.6658536585366,1.57
SVK,2020,76.8658536585366,1.57
SVN,2000,75.4121951219512,1.26
SVN,2001,75.7585365853659,1.21
SVN,2002,76.0073170731707,1.21
SVN,2003,76.8585365853659,1.2
SVN,2004,77.2073170731707,1.25
SVN,2005,77.6121951219512,1.26
SVN,2006,78.0865853658537,1.31
SVN,2007,78.5609756097561,1.38
SVN,2008,78.7658536585366,1.53
SVN,2009,78.9707317073171,1.53
SVN,2010,79.4219512195122,1.57
SVN,2011,79.9707317073171,1.56
SVN,2012,80.1243902439024,1.58
SVN,2013,80.3219512195122,1.55
SVN,2014,81.0780487804878,1.58
SVN,2015,80.7756097560976,1.57
SVN,2016,81.1756097560976,1.58
SVN,2017,81.0292682926829,1.62
SVN,2018,81.3780487804878,1.6
SVN,2019,81.5292682926829,1.61
SVN,2020,80.5317073170732,1.6
SWE,2000,79.6439024390244,1.54
SWE,2001,79.7951219512195,1.57
SWE,2002,79.8463414634146,1.65
SWE,2003,80.0951219512195,1.71
SWE,2004,80.4975609756098,1.75
SWE,2005,80.5463414634146,1.77
SWE,2006,80.7487804878049,1.85
SWE,2007,80.9,1.88
SWE,2008,81.1,1.91
SWE,2009,81.3512195121951,1.94
SWE,2010,81.4512195121951,1.98
SWE,2011,81.8024390243903,1.9
SWE,2012,81.7048780487805,1.91
SWE,2013,81.9560975609756,1.89
SWE,2014,82.2536585365854,1.88
SWE,2015,82.2048780487805,1.85
SWE,2016,82.3073170731707,1.85
SWE,2017,82.409756097561,1.78
SWE,2018,82.5585365853659,1.76
SWE,2019,83.109756097561,1.71
SWE,2020,82.4073170731707,1.66
SWZ,2000,47.49,3.915
SWZ,2001,45.799,3.848
SWZ,2002,44.41,3.792
SWZ,2003,43.372,3.745
SWZ,2004,42.731,3.704
SWZ,2005,42.518,3.663
SWZ,2006,42.733,3.617
SWZ,2007,43.308,3.561
SWZ,2008,44.17,3.496
SWZ,2009,45.275,3.421
SWZ,2010,46.601,3.342
SWZ,2011,48.141,3.264
SWZ,2012,49.862,3.195
SWZ,2013,51.699,3.139
SWZ,2014,53.569,3.097
SWZ,2015,55.359,3.065
SWZ,2016,56.962,3.041
SWZ,2017,58.319,3.018
SWZ,2018,59.401,2.99
SWZ,2019,60.194,2.958
SWZ,2020,60.721,2.919
SXM,2000,,
SXM,2001,,1.95
SXM,2002,,
SXM,2003,,
SXM,2004,,
SXM,2005,,
SXM,2006,,
SXM,2007,74.5439024390244,1.5
SXM,2008,74.5365853658537,1.7
SXM,2009,75.5878048780488,1.7
SXM,2010,,
SXM,2011,,2.03
SXM,2012,73.0536585365854,
SXM,2013,,
SXM,2014,77.0682926829268,
SXM,2015,77.219512195122,
SXM,2016,78.2926829268293,
SXM,2017,,
SXM,2018,,
SXM,2019,,
SXM,2020,,
SYC,2000,72.7780487804878,2.08
SYC,2001,73.2536585365854,1.98
SYC,2002,71.0878048780488,2.04
SYC,2003,71.0292682926829,2.06
SYC,2004,72.6609756097561,2.01
SYC,2005,72.1317073170732,2.2
SYC,2006,72.2170731707317,2.11
SYC,2007,73.1439024390244,2.24
SYC,2008,73.1634146341463,2.33
SYC,2009,73.0829268292683,2.38
SYC,2010,73.1975609756098,2.16
SYC,2011,72.7243902439024,2.33
SYC,2012,74.2756097560976,2.37
SYC,2013,73.119512195122,2.26
SYC,2014,73.2292682926829,2.25
SYC,2015,74.2951219512195,2.31
SYC,2016,74.309756097561,2.39
SYC,2017,74.3,2.41
SYC,2018,72.8414634146341,2.41
SYC,2019,74.0463414634146,2.36
SYC,2020,77.2365853658537,2.29
SYR,2000,73.11,4.076
SYR,2001,73.371,4.007
SYR,2002,73.663,3.948
SYR,2003,73.967,3.899
SYR,2004,74.25,3.857
SYR,2005,74.43,3.814
SYR,2006,74.412,3.762
SYR,2007,74.152,3.696
SYR,2008,73.647,3.613
SYR,2009,72.938,3.514
SYR,2010,72.108,3.404
SYR,2011,71.27,3.29
SYR,2012,70.55,3.181
SYR,2013,70.049,3.085
SYR,2014,69.821,3.005
SYR,2016,70.315,2.889
SYR,2017,70.967,2.847
SYR,2018,71.779,2.808
SYR,2019,72.697,2.771
SYR,2020,73.651,2.734
TCA,2001,,
TCA,2002,,
TCA,2003,,
TCA,2004,,
TCA,2005,,
TCA,2006,,
TCA,2007,,
TCA,2008,,
TCA,2009,,
TCA,2010,,
TCA,2011,,
TCA,2012,,
TCA,2013,,
TCA,2014,,
TCA,2015,,
TCA,2016,,
TCA,2017,,
TCA,2018,,
TCA,2019,,
TCA,2020,,
TCD,2000,47.713,7.354
TCD,2001,47.789,7.315
TCD,2002,47.9,7.268
TCD,2003,48.057,7.212
TCD,2004,48.27,7.147
TCD,2005,48.549,7.074
TCD,2006,48.907,6.992
TCD,2007,49.335,6.901
TCD,2008,49.82,6.803
TCD,2009,50.346,6.699
TCD,2010,50.89,6.592
TCD,2011,51.424,6.482
TCD,2012,51.928,6.372
TCD,2013,52.386,6.262
TCD,2014,52.789,6.154
TCD,2015,53.137,6.049
TCD,2016,53.438,5.947
TCD,2017,53.712,5.846
TCD,2018,53.977,5.747
TCD,2019,54.239,5.649
TCD,2020,54.505,5.553
TGO,2000,53.491,5.419
TGO,2001,53.554,5.372
TGO,2002,53.71,5.326
TGO,2003,53.938,5.279
TGO,2004,54.234,5.231
TGO,2005,54.602,5.179
TGO,2006,55.052,5.123
TGO,2007,55.581,5.064
TGO,2008,56.178,5.001
TGO,2009,56.818,4.936
TGO,2010,57.468,4.868
TGO,2011,58.092,4.798
TGO,2012,58.661,4.727
TGO,2013,59.16,4.656
TGO,2014,59.58,4.585
TGO,2015,59.927,4.516
TGO,2016,60.22,4.449
TGO,2017,60.489,4.384
TGO,2018,60.76,4.32
TGO,2019,61.042,4.259
TGO,2020,61.34,4.199
THA,2000,70.623,1.671
THA,2001,70.832,1.641
THA,2002,71.089,1.616
THA,2003,71.389,1.595
THA,2004,71.728,1.58
THA,2005,72.099,1.568
THA,2006,72.499,1.56
THA,2007,72.916,1.554
THA,2008,73.341,1.549
THA,2009,73.766,1.545
THA,2010,74.184,1.542
THA,2011,74.593,1.539
THA,2012,74.992,1.538
THA,2013,75.378,1.538
THA,2014,75.747,1.538
THA,2015,76.091,1.538
THA,2016,76.403,1.537
THA,2017,76.683,1.532
THA,2018,76.931,1.525
THA,2019,77.15,1.514
THA,2020,77.344,1.501
TJK,2000,61.974,3.967
TJK,2001,62.807,3.862
TJK,2002,63.653,3.773
TJK,2003,64.496,3.703
TJK,2004,65.314,3.652
TJK,2005,66.08,3.619
TJK,2006,66.771,3.602
TJK,2007,67.382,3.595
TJK,2008,67.911,3.594
TJK,2009,68.36,3.596
TJK,2010,68.736,3.599
TJK,2011,69.055,3.603
TJK,2012,69.34,3.608
TJK,2013,69.609,3.615
TJK,2014,69.874,3.621
TJK,2015,70.137,3.623
TJK,2016,70.397,3.618
TJK,2017,70.647,3.606
TJK,2019,71.097,3.556
TJK,2020,71.301,3.52
TKM,2000,63.613,2.824
TKM,2001,63.842,2.77
TKM,2002,64.101,2.73
TKM,2003,64.386,2.698
TKM,2004,64.693,2.671
TKM,2005,65.017,2.654
TKM,2006,65.354,2.653
TKM,2007,65.695,2.672
TKM,2008,66.031,2.712
TKM,2009,66.355,2.769
TKM,2010,66.657,2.833
TKM,2011,66.928,2.892
TKM,2012,67.167,2.936
TKM,2013,67.375,2.958
TKM,2014,67.552,2.956
TKM,2015,67.704,2.93
TKM,2016,67.835,2.887
TKM,2017,67.956,2.836
TKM,2018,68.073,2.786
TKM,2019,68.191,2.74
TKM,2020,68.313,2.701
TLS,2000,59.002,6.113
TLS,2001,59.945,6.171
TLS,2002,60.901,6.182
TLS,2003,61.888,6.137
TLS,2004,62.893,6.033
TLS,2005,63.882,5.876
TLS,2006,64.803,5.675
TLS,2007,65.61,5.451
TLS,2008,66.276,5.223
TLS,2009,66.796,5.004
TLS,2010,67.186,4.805
TLS,2011,67.477,4.637
TLS,2012,67.72,4.497
TLS,2013,67.953,4.383
TLS,2014,68.197,4.292
TLS,2015,68.459,4.219
TLS,2016,68.735,4.156
TLS,2017,69.007,4.093
TLS,2018,69.26,4.023
TLS,2019,69.495,3.943
TLS,2020,69.712,3.853
TON,2000,69.667,4.25
TON,2001,69.725,4.236
TON,2002,69.771,4.221
TON,2003,69.803,4.202
TON,2004,69.822,4.177
TON,2005,69.836,4.144
TON,2006,69.852,4.104
TON,2007,69.878,4.059
TON,2008,69.921,4.012
TON,2009,69.982,3.963
TON,2010,70.059,3.913
TON,2011,70.148,3.864
TON,2012,70.242,3.815
TON,2013,70.335,3.768
TON,2014,70.427,3.722
TON,2015,70.517,3.678
TON,2016,70.607,3.636
TON,2017,70.701,3.595
TON,2018,70.801,3.556
TON,2019,70.907,3.518
TON,2020,71.018,3.481
TTO,2000,69.413,1.753
TTO,2001,69.65,1.744
TTO,2002,69.903,1.744
TTO,2003,70.164,1.749
TTO,2004,70.428,1.758
TTO,2005,70.691,1.769
TTO,2006,70.952,1.78
TTO,2007,71.21,1.79
TTO,2008,71.464,1.799
TTO,2009,71.71,1.804
TTO,2010,71.946,1.806
TTO,2011,72.17,1.804
TTO,2012,72.382,1.799
TTO,2013,72.582,1.79
TTO,2014,72.768,1.78
TTO,2015,72.941,1.767
TTO,2016,73.1,1.753
TTO,2017,73.245,1.739
TTO,2018,73.38,1.725
TTO,2019,73.507,1.711
TTO,2020,73.628,1.699
TUN,2000,73.172,2.142
TUN,2001,73.415,2.088
TUN,2002,73.638,2.046
TUN,2003,73.842,2.016
TUN,2004,74.034,1.997
TUN,2005,74.217,1.991
TUN,2006,74.391,1.999
TUN,2007,74.558,2.02
TUN,2008,74.72,2.054
TUN,2009,74.88,2.095
TUN,2010,75.041,2.14
TUN,2011,75.206,2.182
TUN,2012,75.376,2.216
TUN,2013,75.552,2.24
TUN,2014,75.734,2.252
TUN,2015,75.922,2.251
TUN,2016,76.115,2.238
TUN,2017,76.31,2.219
TUN,2018,76.505,2.197
TUN,2019,76.699,2.174
TUN,2020,76.891,2.151
TUR,2000,70.005,2.503
TUR,2001,70.56,2.451
TUR,2002,71.078,2.4
TUR,2003,71.559,2.353
TUR,2004,72.004,2.31
TUR,2005,72.424,2.273
TUR,2006,72.83,2.24
TUR,2007,73.235,2.213
TUR,2008,73.649,2.189
TUR,2009,74.074,2.168
TUR,2010,74.507,2.151
TUR,2011,74.944,2.137
TUR,2012,75.373,2.126
TUR,2013,75.784,2.117
TUR,2014,76.172,2.109
TUR,2015,76.532,2.101
TUR,2016,76.86,2.092
TUR,2017,77.161,2.081
TUR,2018,77.437,2.069
TUR,2019,77.691,2.055
TUR,2020,77.928,2.039
TUV,2000,,
TUV,2001,,
TUV,2002,,
TUV,2003,,
TUV,2004,,
TUV,2005,,
TUV,2006,,
TUV,2007,,
TUV,2008,,
TUV,2009,,
TUV,2010,,
TUV,2011,,
TUV,2012,,
TUV,2013,,
TUV,2014,,
TUV,2015,,
TUV,2016,,
TUV,2017,,
TUV,2018,,
TUV,2019,,
TUV,2020,,
TZA,2000,50.801,5.689
TZA,2001,51.444,5.675
TZA,2002,52.142,5.666
TZA,2003,52.866,5.659
TZA,2004,53.602,5.651
TZA,2005,54.349,5.638
TZA,2006,55.119,5.616
TZA,2007,55.926,5.584
TZA,2008,56.777,5.542
TZA,2009,57.666,5.489
TZA,2010,58.584,5.427
TZA,2011,59.525,5.358
TZA,2012,60.47,5.287
TZA,2013,61.398,5.215
TZA,2014,62.288,5.146
TZA,2015,63.111,5.079
TZA,2016,63.844,5.015
TZA,2017,64.479,4.953
TZA,2018,65.015,4.892
TZA,2019,65.456,4.832
TZA,2020,65.815,4.773
UGA,2000,46.229,6.866
UGA,2001,47.22,6.823
UGA,2002,48.299,6.776
UGA,2003,49.421,6.723
UGA,2004,50.554,6.662
UGA,2005,51.676,6.594
UGA,2006,52.784,6.516
UGA,2007,53.887,6.429
UGA,2008,54.984,6.333
UGA,2009,56.06,6.227
UGA,2010,57.099,6.111
UGA,2011,58.087,5.983
UGA,2012,59.017,5.845
UGA,2013,59.881,5.699
UGA,2014,60.669,5.547
UGA,2015,61.373,5.394
UGA,2016,61.986,5.242
UGA,2017,62.516,5.095
UGA,2018,62.973,4.955
UGA,2019,63.368,4.824
UGA,2020,63.713,4.703
UKR,2000,67.6756097560976,1.116
UKR,2001,67.8370731707317,1.078
UKR,2002,68.2756097560976,1.095
UKR,2003,68.2107317073171,1.172
UKR,2004,68.1853658536585,1.218
UKR,2005,67.9568292682927,1.213
UKR,2006,68.0775609756098,1.31
UKR,2007,68.2221951219512,1.345
UKR,2008,68.2514634146342,1.458
UKR,2009,69.19,1.473
UKR,2010,70.2653658536586,1.443
UKR,2011,70.8092682926829,1.459
UKR,2012,70.9441463414634,1.531
UKR,2013,71.159512195122,1.506
UKR,2014,71.1865853658537,1.498
UKR,2015,71.189512195122,1.506
UKR,2016,71.4763414634146,1.466
UKR,2017,71.7809756097561,1.374
UKR,2018,71.5826829268293,1.301
UKR,2019,71.8273170731707,1.228
UKR,2020,71.1851219512195,1.217
URY,2000,74.731,2.237
URY,2001,74.939,2.211
URY,2002,75.152,2.184
URY,2003,75.373,2.156
URY,2004,75.599,2.126
URY,2005,75.826,2.097
URY,2006,76.046,2.07
URY,2007,76.251,2.048
URY,2008,76.437,2.03
URY,2009,76.603,2.018
URY,2010,76.75,2.011
URY,2011,76.882,2.008
URY,2012,77.004,2.006
URY,2013,77.124,2.004
URY,2014,77.244,2.002
URY,2015,77.369,1.997
URY,2016,77.498,1.991
URY,2017,77.632,1.983
URY,2018,77.77,1.973
URY,2019,77.911,1.963
URY,2020,78.056,1.952
USA,2000,76.6365853658537,2.056
USA,2001,76.8365853658537,2.0305
USA,2002,76.9365853658537,2.0205
USA,2003,77.0365853658537,2.0475
USA,2004,77.4878048780488,2.0515
USA,2005,77.4878048780488,2.057
USA,2006,77.6878048780488,2.108
USA,2007,77.9878048780488,2.12
USA,2008,78.0390243902439,2.072
USA,2009,78.390243902439,2.002
USA,2010,78.5414634146342,1.931
USA,2011,78.6414634146341,1.8945
USA,2012,78.7414634146342,1.8805
USA,2013,78.7414634146342,1.8575
USA,2014,78.8414634146341,1.8625
USA,2015,78.690243902439,1.8435
USA,2016,78.5390243902439,1.8205
USA,2017,78.5390243902439,1.7655
USA,2018,78.6390243902439,1.7295
USA,2019,78.7878048780488,1.706
USA,2020,77.2804878048781,1.6375
UZB,2000,67.156,2.58
UZB,2001,67.374,2.46
UZB,2002,67.613,2.52
UZB,2003,67.868,2.36
UZB,2004,68.135,2.46
UZB,2005,68.407,2.36
UZB,2006,68.676,2.39
UZB,2007,68.939,2.554
UZB,2008,69.193,2.637
UZB,2009,69.435,2.53
UZB,2010,69.672,2.342
UZB,2011,69.91,2.236
UZB,2012,70.155,2.193
UZB,2013,70.41,2.35
UZB,2014,70.671,2.457
UZB,2015,70.928,2.491
UZB,2016,71.171,2.455
UZB,2017,71.388,2.419
UZB,2018,71.573,2.604
UZB,2019,71.725,2.785
UZB,2020,71.848,2.9
VCT,2000,70.809,2.379
VCT,2001,70.882,2.321
VCT,2002,70.977,2.271
VCT,2003,71.087,2.229
VCT,2004,71.208,2.196
VCT,2005,71.331,2.17
VCT,2006,71.449,2.149
VCT,2007,71.554,2.131
VCT,2008,71.643,2.112
VCT,2009,71.716,2.092
VCT,2010,71.776,2.07
VCT,2011,71.827,2.046
VCT,2012,71.879,2.021
VCT,2013,71.939,1.998
VCT,2014,72.01,1.975
VCT,2015,72.095,1.953
VCT,2016,72.193,1.931
VCT,2017,72.3,1.911
VCT,2018,72.415,1.891
VCT,2019,72.534,1.872
VCT,2020,72.658,1.854
VEN,2000,72.112,2.822
VEN,2001,72.294,2.779
VEN,2002,72.466,2.739
VEN,2003,72.618,2.701
VEN,2004,72.746,2.664
VEN,2005,72.852,2.629
VEN,2006,72.938,2.595
VEN,2007,73.01,2.562
VEN,2008,73.071,2.53
VEN,2009,73.116,2.5
VEN,2010,73.134,2.471
VEN,2011,73.11,2.444
VEN,2012,73.037,2.417
VEN,2013,72.918,2.39
VEN,2014,72.762,2.365
VEN,2015,72.584,2.34
VEN,2016,72.405,2.317
VEN,2017,72.246,2.294
VEN,2018,72.128,2.272
VEN,2019,72.064,2.25
VEN,2020,72.066,2.23
VGB,2000,,
VGB,2001,,
VGB,2002,,
VGB,2003,,
VGB,2004,,
VGB,2005,,
VGB,2006,,
VGB,2007,,
VGB,2008,,
VGB,2009,,
VGB,2010,,
VGB,2011,,
VGB,2012,,
VGB,2013,,
VGB,2014,,
VGB,2015,,
VGB,2016,,
VGB,2017,,
VGB,2018,,
VGB,2019,,
VGB,2020,,
VIR,2000,76.619512195122,2.06
VIR,2001,77.6219512195122,1.9
VIR,2002,77.5219512195122,2.21
VIR,2003,77.5219512195122,2.07
VIR,2004,77.7731707317073,2.17
VIR,2005,77.4219512195122,2.24
VIR,2006,78.3243902439024,2.03
VIR,2007,76.8634146341463,2.51
VIR,2008,77.1634146341463,2.44
VIR,2009,77.5146341463415,2.37
VIR,2010,77.8658536585366,2.3
VIR,2011,78.3170731707317,2.16
VIR,2012,78.5170731707317,2.06
VIR,2013,78.7170731707317,2.08
VIR,2014,78.8682926829268,2.09
VIR,2015,79.0170731707317,2.11
VIR,2016,79.1682926829268,2.09
VIR,2017,79.3682926829268,2.08
VIR,2018,79.5195121951219,2.06
VIR,2019,79.6682926829268,2.05
VIR,2020,79.819512195122,2.03
VNM,2000,73.025,2.01
VNM,2001,73.228,1.954
VNM,2002,73.438,1.92
VNM,2003,73.654,1.901
VNM,2004,73.875,1.894
VNM,2005,74.092,1.894
VNM,2006,74.295,1.899
VNM,2007,74.474,1.907
VNM,2008,74.625,1.918
VNM,2009,74.745,1.928
VNM,2010,74.837,1.938
VNM,2011,74.904,1.949
VNM,2012,74.958,1.962
VNM,2013,75.006,1.978
VNM,2014,75.056,1.996
VNM,2015,75.11,2.014
VNM,2016,75.172,2.03
VNM,2017,75.241,2.042
VNM,2018,75.317,2.049
VNM,2019,75.4,2.05
VNM,2020,75.493,2.046
VUT,2000,67.363,4.492
VUT,2001,67.583,4.454
VUT,2002,67.793,4.416
VUT,2003,67.99,4.378
VUT,2004,68.176,4.34
VUT,2006,68.515,4.261
VUT,2007,68.672,4.221
VUT,2008,68.824,4.18
VUT,2009,68.974,4.14
VUT,2010,69.123,4.1
VUT,2011,69.272,4.06
VUT,2012,69.421,4.019
VUT,2013,69.57,3.979
VUT,2014,69.719,3.939
VUT,2015,69.869,3.898
VUT,2016,70.021,3.859
VUT,2017,70.172,3.82
VUT,2018,70.323,3.782
VUT,2019,70.474,3.744
VUT,2020,70.623,3.707
WSM,2000,68.748,4.503
WSM,2001,69.103,4.476
WSM,2002,69.451,4.46
WSM,2003,69.781,4.454
WSM,2004,70.089,4.456
WSM,2005,70.374,4.46
WSM,2006,70.642,4.46
WSM,2007,70.901,4.45
WSM,2008,71.158,4.426
WSM,2009,71.412,4.388
WSM,2010,71.663,4.338
WSM,2011,71.906,4.277
WSM,2012,72.136,4.212
WSM,2013,72.351,4.147
WSM,2014,72.549,4.086
WSM,2015,72.73,4.029
WSM,2016,72.895,3.976
WSM,2017,73.046,3.926
WSM,2018,73.187,3.877
WSM,2019,73.321,3.83
WSM,2020,73.45,3.785
XKX,2000,67.9512195121951,2.95
XKX,2001,67.9975609756098,2.8
XKX,2002,67.9439024390244,2.66
XKX,2003,68.1951219512195,2.34
XKX,2004,68.4951219512195,2.53
XKX,2005,68.6951219512195,2.65
XKX,2006,68.9463414634146,2.43
XKX,2007,69.1975609756098,2.43
XKX,2008,69.4487804878049,2.38
XKX,2009,69.6487804878049,2.34
XKX,2010,69.9,2.29
XKX,2011,70.2,2.24
XKX,2012,70.4975609756098,2.19
XKX,2013,70.7975609756098,2.16
XKX,2014,71.0975609756098,2.13
XKX,2015,71.3463414634146,2.09
XKX,2016,71.8463414634146,2.06
XKX,2017,72.2951219512195,2.02
XKX,2018,72.6951219512195,2.0
XKX,2019,73.0926829268293,1.97
XKX,2020,71.0878048780488,1.95
YEM,2000,60.683,6.313
YEM,2001,61.216,6.13
YEM,2002,61.781,5.954
YEM,2003,62.358,5.778
YEM,2004,62.931,5.601
YEM,2005,63.481,5.425
YEM,2006,63.997,5.253
YEM,2007,64.47,5.09
YEM,2008,64.892,4.94
YEM,2009,65.255,4.801
YEM,2010,65.549,4.674
YEM,2011,65.768,4.554
YEM,2012,65.92,4.439
YEM,2013,66.016,4.326
YEM,2014,66.066,4.214
YEM,2015,66.085,4.103
YEM,2016,66.087,3.994
YEM,2017,66.086,3.89
YEM,2018,66.096,3.792
YEM,2019,66.125,3.7
YEM,2020,66.181,3.614
ZAF,2000,56.048,2.694
ZAF,2001,55.089,2.652
ZAF,2002,54.31,2.624
ZAF,2003,53.749,2.608
ZAF,2004,53.444,2.603
ZAF,2005,53.447,2.603
ZAF,2006,53.795,2.607
ZAF,2007,54.452,2.61
ZAF,2008,55.36,2.611
ZAF,2009,56.46,2.608
ZAF,2010,57.669,2.598
ZAF,2011,58.895,2.582
ZAF,2012,60.06,2.561
ZAF,2013,61.099,2.537
ZAF,2014,61.968,2.511
ZAF,2015,62.649,2.484
ZAF,2016,63.153,2.457
ZAF,2017,63.538,2.43
ZAF,2018,63.857,2.405
ZAF,2019,64.131,2.381
ZAF,2020,64.379,2.358
ZMB,2000,44.0,6.036
ZMB,2001,44.615,6.003
